BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_UNIQUE_BENEFICIARIES,TOTAL_CLAIMS,TOTAL_PAID
1000000270,1000000270,97110,2023-03-01,60,71,6447.5
1000000270,1000000270,99232,2023-03-01,65,108,16401.88
1000000271,1000000271,70450,2023-03-01,51,67,30907.94
1000000271,1000000271,80053,2023-03-01,59,69,3176.36
1000000271,1000000271,93000,2023-03-01,38,68,5950.79
1000000271,1000000271,97110,2023-03-01,52,67,6615.6
1000000271,1000000271,99213,2023-03-01,37,66,7950.84
1000000271,1000000271,99214,2023-03-01,72,87,15808.33
1000000272,1000000272,70450,2023-03-01,834,1416,638653.2
1000000272,1000000272,93000,2023-03-01,833,989,84171.34
1000000272,1000000272,99283,2023-03-01,977,1440,506152.11
1000000273,1000000273,36415,2023-03-01,33,42,1077.84
1000000273,1000000273,80053,2023-03-01,23,28,1280.78
1000000273,1000000273,97110,2023-03-01,26,38,3627.29
1000000273,1000000273,99213,2023-03-01,28,34,3993.07
1000000273,1000000273,99232,2023-03-01,30,35,5456.04
1000000273,1000000273,99283,2023-03-01,29,41,14604.59
1000000273,1000000273,J3301,2023-03-01,20,31,2142.81
1000000274,1000000274,70450,2023-03-01,231,320,144233.44
1000000274,1000000274,80053,2023-03-01,316,412,18551.28
1000000274,1000000274,93000,2023-03-01,275,416,35677.93
1000000274,1000000274,97110,2023-03-01,262,420,40123.3
1000000274,1000000274,99283,2023-03-01,203,275,96458.71
1000000275,1000000275,70450,2023-03-01,94,131,59036.71
1000000275,1000000275,99214,2023-03-01,76,125,22684.98
1000000275,1000000275,99283,2023-03-01,99,139,47871.39
1000000275,1000000275,J3301,2023-03-01,73,103,6537.73
1000000276,1000000276,36415,2023-03-01,94,145,3585.75
1000000276,1000000276,80053,2023-03-01,89,176,7854.33
1000000276,1000000276,93000,2023-03-01,116,160,13522.83
1000000276,1000000276,97110,2023-03-01,109,129,12076.26
1000000276,1000000276,99213,2023-03-01,93,113,13528.61
1000000276,1000000276,99283,2023-03-01,73,140,49021.19
1000000276,1000000276,J3301,2023-03-01,120,151,9750.35
1000000277,1000000277,36415,2023-03-01,225,447,11172.74
1000000277,1000000277,80053,2023-03-01,343,505,22413.67
1000000277,1000000277,J3301,2023-03-01,265,311,19988.52
1000000278,1000000278,70450,2023-03-01,1072,1894,852124.62
1000000278,1000000278,80053,2023-03-01,637,1225,55669.07
1000000278,1000000278,99213,2023-03-01,753,1367,164132.02
1000000278,1000000278,99232,2023-03-01,1645,1933,291909.22
1000000278,1000000278,J3301,2023-03-01,717,1393,91265.14
1000000279,1000000279,80053,2023-03-01,425,626,28039.36
1000000279,1000000279,99213,2023-03-01,499,584,70320.17
1000000279,1000000279,99232,2023-03-01,409,632,95202.65
1000000279,1000000279,99283,2023-03-01,470,597,210668.13
1000000280,1000000280,80053,2023-03-01,1130,1589,71406.03
1000000280,1000000280,93000,2023-03-01,998,1436,121753.88
1000000280,1000000280,99213,2023-03-01,774,995,118891.8
1000000280,1000000280,99232,2023-03-01,744,944,140603.7
1000000280,1000000280,99283,2023-03-01,702,1126,393158.76
1000000280,1000000280,J3301,2023-03-01,594,995,64625.95
1000000281,1000000281,36415,2023-03-01,28,48,1217.76
1000000281,1000000281,70450,2023-03-01,23,45,20362.21
1000000281,1000000281,93000,2023-03-01,31,37,3263.52
1000000281,1000000281,99214,2023-03-01,28,34,5512.53
1000000281,1000000281,99232,2023-03-01,24,30,4544.22
1000000281,1000000281,99283,2023-03-01,35,50,16525.15
1000000281,1000000281,J3301,2023-03-01,33,39,2421.1
1000000282,1000000282,93000,2023-03-01,28,55,4541.73
1000000282,1000000282,97110,2023-03-01,45,81,7662.1
1000000282,1000000282,99232,2023-03-01,54,83,12163.76
1000000282,1000000282,99283,2023-03-01,53,75,26136.5
1000000283,1000000283,36415,2023-03-01,183,319,8025.8
1000000283,1000000283,80053,2023-03-01,231,373,16549.63
1000000283,1000000283,93000,2023-03-01,173,285,23937.44
1000000283,1000000283,99214,2023-03-01,159,263,48257.66
1000000283,1000000283,99283,2023-03-01,211,389,135658.07
1000000284,1000000284,36415,2023-03-01,46,81,2062.36
1000000284,1000000284,70450,2023-03-01,37,50,23507.13
1000000284,1000000284,80053,2023-03-01,36,64,3012.77
1000000284,1000000284,99214,2023-03-01,31,47,8277.04
1000000284,1000000284,99232,2023-03-01,57,83,12547.15
1000000284,1000000284,99283,2023-03-01,38,48,17235.93
1000000284,1000000284,J3301,2023-03-01,41,70,4566.22
1000000285,1000000285,36415,2023-03-01,29,37,898.25
1000000285,1000000285,97110,2023-03-01,20,31,2906.86
1000000285,1000000285,99213,2023-03-01,36,41,4817.37
1000000285,1000000285,99214,2023-03-01,23,27,5161.47
1000000285,1000000285,99232,2023-03-01,29,44,6384.77
1000000285,1000000285,J3301,2023-03-01,37,43,2729.08
1000000286,1000000286,80053,2023-03-01,195,282,12661.56
1000000286,1000000286,93000,2023-03-01,183,349,30072.62
1000000286,1000000286,99232,2023-03-01,234,302,45015.96
1000000286,1000000286,99283,2023-03-01,187,372,128454.02
1000000287,1000000287,93000,2023-03-01,689,1110,94078.64
1000000287,1000000287,99214,2023-03-01,839,1390,250582.74
1000000287,1000000287,99232,2023-03-01,967,1336,200196.35
1000000287,1000000287,J3301,2023-03-01,937,1358,88572.3
1000000288,1000000288,36415,2023-03-01,285,374,9246.22
1000000288,1000000288,70450,2023-03-01,256,393,174531.8
1000000288,1000000288,80053,2023-03-01,388,520,23211.21
1000000288,1000000288,99213,2023-03-01,231,338,40620.38
1000000288,1000000288,99214,2023-03-01,282,340,61013.3
1000000288,1000000288,99283,2023-03-01,315,364,124762.79
1000000288,1000000288,J3301,2023-03-01,390,467,30521.6
1000000289,1000000289,93000,2023-03-01,73,91,7843.37
1000000289,1000000289,97110,2023-03-01,65,77,7556.3
1000000289,1000000289,J3301,2023-03-01,52,84,5555.75
1000000290,1000000290,80053,2023-03-01,339,547,24928.8
1000000290,1000000290,93000,2023-03-01,499,644,54957.74
1000000290,1000000290,J3301,2023-03-01,338,444,28532.86
1000000291,1000000291,80053,2023-03-01,72,140,6331.35
1000000291,1000000291,93000,2023-03-01,143,183,15295.49
1000000291,1000000291,99214,2023-03-01,101,169,30455.42
1000000292,1000000292,36415,2023-03-01,1025,1377,34256.17
1000000292,1000000292,70450,2023-03-01,1368,2116,956587.95
1000000292,1000000292,80053,2023-03-01,1522,2158,97644.01
1000000292,1000000292,97110,2023-03-01,1695,1887,178184.82
1000000292,1000000292,99213,2023-03-01,774,1268,151767.67
1000000293,1000000293,93000,2023-03-01,1248,1430,120092.38
1000000293,1000000293,99283,2023-03-01,1132,1673,585471.75
1000000293,1000000293,J3301,2023-03-01,1037,1398,90494.94
1000000294,1000000294,97110,2023-03-01,52,77,7403.25
1000000294,1000000294,99213,2023-03-01,63,72,8731.33
1000000294,1000000294,99232,2023-03-01,49,87,13084.59
1000000295,1000000295,70450,2023-03-01,190,312,140368.29
1000000295,1000000295,99214,2023-03-01,128,245,43827.35
1000000295,1000000295,99232,2023-03-01,112,201,30132.13
1000000295,1000000295,99283,2023-03-01,237,293,101637.02
1000000295,1000000295,J3301,2023-03-01,232,267,17276.62
1000000296,1000000296,36415,2023-03-01,528,745,18711.49
1000000296,1000000296,70450,2023-03-01,458,808,362746.0
1000000296,1000000296,80053,2023-03-01,539,890,40095.57
1000000296,1000000296,99232,2023-03-01,649,926,139722.28
1000000296,1000000296,99283,2023-03-01,449,750,261020.95
1000000297,1000000297,70450,2023-03-01,128,208,94026.0
1000000297,1000000297,99213,2023-03-01,114,205,24529.0
1000000297,1000000297,99232,2023-03-01,218,248,37412.44
1000000297,1000000297,99283,2023-03-01,132,260,91279.75
1000000297,1000000297,J3301,2023-03-01,143,239,15133.87
1000000298,1000000298,80053,2023-03-01,1015,1770,80007.83
1000000298,1000000298,97110,2023-03-01,1043,1684,160410.37
1000000298,1000000298,99214,2023-03-01,1605,2240,405302.15
1000000298,1000000298,99232,2023-03-01,1883,2146,323838.54
1000000298,1000000298,99283,2023-03-01,1046,1551,544792.69
1000000299,1000000299,36415,2023-03-01,218,248,6140.46
1000000299,1000000299,99214,2023-03-01,169,210,37194.02
1000000299,1000000299,J3301,2023-03-01,125,195,12872.52
1000000300,1000000300,36415,2023-03-01,235,423,10651.13
1000000300,1000000300,70450,2023-03-01,417,472,210585.54
1000000300,1000000300,80053,2023-03-01,167,326,14620.7
1000000300,1000000300,99213,2023-03-01,289,384,45516.84
1000000300,1000000300,99232,2023-03-01,187,338,51165.02
1000000301,1000000301,36415,2023-03-01,472,691,17119.64
1000000301,1000000301,70450,2023-03-01,260,427,192252.17
1000000301,1000000301,93000,2023-03-01,661,767,65318.05
1000000301,1000000301,97110,2023-03-01,236,459,43216.93
1000000301,1000000301,99214,2023-03-01,338,448,80825.37
1000000301,1000000301,99283,2023-03-01,345,439,155368.28
1000000301,1000000301,J3301,2023-03-01,507,642,41430.66
1000000302,1000000302,99214,2023-03-01,81,146,26550.98
1000000302,1000000302,99283,2023-03-01,82,137,47462.56
1000000302,1000000302,J3301,2023-03-01,137,208,13312.72
1000000303,1000000303,36415,2023-03-01,23,29,722.13
1000000303,1000000303,99213,2023-03-01,23,28,3425.65
1000000303,1000000303,99283,2023-03-01,18,23,8115.25
1000000303,1000000303,J3301,2023-03-01,15,21,1477.73
1000000304,1000000304,36415,2023-03-01,53,105,2649.0
1000000304,1000000304,80053,2023-03-01,60,84,3750.31
1000000304,1000000304,93000,2023-03-01,79,118,9823.53
1000000304,1000000304,97110,2023-03-01,91,112,10382.02
1000000304,1000000304,99213,2023-03-01,39,72,8630.44
1000000304,1000000304,99214,2023-03-01,41,68,11992.2
1000000304,1000000304,99283,2023-03-01,57,73,25173.32
1000000305,1000000305,70450,2023-03-01,635,1014,458794.78
1000000305,1000000305,80053,2023-03-01,434,608,27285.52
1000000305,1000000305,93000,2023-03-01,608,959,81368.92
1000000305,1000000305,99213,2023-03-01,646,778,93302.34
1000000305,1000000305,99214,2023-03-01,861,1051,188696.59
1000000305,1000000305,99232,2023-03-01,682,777,116348.91
1000000305,1000000305,J3301,2023-03-01,662,1039,67434.97
1000000306,1000000306,70450,2023-03-01,82,106,48355.6
1000000306,1000000306,97110,2023-03-01,53,78,7672.55
1000000306,1000000306,99213,2023-03-01,54,86,10198.73
1000000307,1000000307,80053,2023-03-01,15,28,1280.73
1000000307,1000000307,99213,2023-03-01,25,33,3976.53
1000000307,1000000307,99214,2023-03-01,27,38,7200.15
1000000308,1000000308,36415,2023-03-01,48,56,1433.73
1000000308,1000000308,99213,2023-03-01,48,77,9426.32
1000000308,1000000308,99283,2023-03-01,67,86,29560.7
1000000309,1000000309,80053,2023-03-01,137,239,10916.27
1000000309,1000000309,99232,2023-03-01,140,177,25970.21
1000000309,1000000309,J3301,2023-03-01,130,253,16344.0
1000000310,1000000310,36415,2023-03-01,905,1248,31046.34
1000000310,1000000310,80053,2023-03-01,1326,1890,85819.99
1000000310,1000000310,93000,2023-03-01,1092,1470,124518.7
1000000310,1000000310,97110,2023-03-01,1702,1976,187064.79
1000000310,1000000310,99214,2023-03-01,1318,1800,323185.28
1000000310,1000000310,99232,2023-03-01,1088,1798,267712.0
1000000310,1000000310,J3301,2023-03-01,1666,1959,127762.53
1000000311,1000000311,70450,2023-03-01,198,320,143660.59
1000000311,1000000311,93000,2023-03-01,278,418,35185.82
1000000311,1000000311,99214,2023-03-01,319,398,72129.96
1000000311,1000000311,99283,2023-03-01,381,426,146379.26
1000000312,1000000312,36415,2023-03-01,189,270,6783.11
1000000312,1000000312,97110,2023-03-01,129,230,22252.25
1000000312,1000000312,99213,2023-03-01,119,183,22064.13
1000000312,1000000312,99232,2023-03-01,137,163,24324.77
1000000313,1000000313,36415,2023-03-01,32,48,1214.93
1000000313,1000000313,93000,2023-03-01,46,68,5801.05
1000000313,1000000313,99213,2023-03-01,56,65,7588.35
1000000313,1000000313,99232,2023-03-01,60,72,11257.78
1000000313,1000000313,99283,2023-03-01,44,73,25663.68
1000000314,1000000314,36415,2023-03-01,36,51,1274.18
1000000314,1000000314,70450,2023-03-01,24,47,21315.52
1000000314,1000000314,80053,2023-03-01,45,58,2567.22
1000000314,1000000314,97110,2023-03-01,43,48,4681.74
1000000314,1000000314,99213,2023-03-01,22,39,4670.54
1000000314,1000000314,99232,2023-03-01,35,57,8343.58
1000000314,1000000314,J3301,2023-03-01,51,61,3969.94
1000000315,1000000315,93000,2023-03-01,72,82,7005.01
1000000315,1000000315,99214,2023-03-01,65,74,13225.05
1000000315,1000000315,J3301,2023-03-01,51,69,4591.4
1000000316,1000000316,93000,2023-03-01,1435,1881,160247.39
1000000316,1000000316,97110,2023-03-01,1307,1833,176224.97
1000000316,1000000316,99213,2023-03-01,1319,1650,198375.44
1000000316,1000000316,99214,2023-03-01,967,1874,335425.12
1000000316,1000000316,99232,2023-03-01,1238,1430,214025.81
1000000316,1000000316,99283,2023-03-01,820,1502,523377.31
1000000317,1000000317,36415,2023-03-01,346,648,16225.21
1000000317,1000000317,70450,2023-03-01,442,685,309981.94
1000000317,1000000317,80053,2023-03-01,813,1038,46568.64
1000000317,1000000317,99213,2023-03-01,580,888,106877.91
1000000317,1000000317,99283,2023-03-01,460,662,232204.01
1000000317,1000000317,J3301,2023-03-01,411,627,40706.79
1000000318,1000000318,36415,2023-03-01,47,65,1671.65
1000000318,1000000318,70450,2023-03-01,40,68,30691.68
1000000318,1000000318,99213,2023-03-01,57,70,8461.04
1000000318,1000000318,99214,2023-03-01,60,72,12954.25
1000000318,1000000318,99283,2023-03-01,60,73,25289.09
1000000318,1000000318,J3301,2023-03-01,34,67,4374.53
1000000319,1000000319,80053,2023-03-01,65,111,5029.36
1000000319,1000000319,97110,2023-03-01,64,112,10317.04
1000000319,1000000319,99214,2023-03-01,35,68,12209.87
1000000319,1000000319,99283,2023-03-01,76,92,31670.05
1000000320,1000000320,36415,2023-03-01,1080,2072,51810.41
1000000320,1000000320,70450,2023-03-01,1608,2051,920237.35
1000000320,1000000320,80053,2023-03-01,1069,1235,55762.28
1000000320,1000000320,93000,2023-03-01,932,1546,131336.11
1000000320,1000000320,97110,2023-03-01,925,1664,158412.41
1000000320,1000000320,99213,2023-03-01,1638,1999,239850.04
1000000320,1000000320,99232,2023-03-01,1601,1940,292159.87
1000000321,1000000321,70450,2023-03-01,580,720,323477.06
1000000321,1000000321,99232,2023-03-01,461,580,85792.7
1000000321,1000000321,99283,2023-03-01,523,757,265379.51
1000000322,1000000322,93000,2023-03-01,1569,2128,181261.14
1000000322,1000000322,97110,2023-03-01,1179,2124,201662.14
1000000322,1000000322,99232,2023-03-01,1357,1830,274742.33
1000000322,1000000322,99283,2023-03-01,1553,2198,767442.01
1000000323,1000000323,70450,2023-03-01,12,14,5957.66
1000000323,1000000323,80053,2023-03-01,18,21,995.09
1000000323,1000000323,99232,2023-03-01,12,23,3544.77
1000000323,1000000323,99283,2023-03-01,13,17,5734.21
1000000324,1000000324,36415,2023-03-01,31,56,1417.54
1000000324,1000000324,70450,2023-03-01,23,35,15696.78
1000000324,1000000324,93000,2023-03-01,46,53,4721.82
1000000324,1000000324,99214,2023-03-01,27,44,7628.97
1000000324,1000000324,99283,2023-03-01,25,46,16676.86
1000000325,1000000325,36415,2023-03-01,44,58,1407.67
1000000325,1000000325,80053,2023-03-01,55,74,3241.08
1000000325,1000000325,93000,2023-03-01,51,62,5332.34
1000000325,1000000325,97110,2023-03-01,57,68,6488.89
1000000325,1000000325,99214,2023-03-01,41,77,14127.02
1000000325,1000000325,99283,2023-03-01,43,50,17618.27
1000000326,1000000326,97110,2023-03-01,519,907,86558.68
1000000326,1000000326,99213,2023-03-01,620,1122,134970.86
1000000326,1000000326,99232,2023-03-01,1066,1230,184229.64
1000000327,1000000327,36415,2023-03-01,241,287,7068.75
1000000327,1000000327,70450,2023-03-01,312,425,191415.49
1000000327,1000000327,80053,2023-03-01,206,267,12218.21
1000000327,1000000327,93000,2023-03-01,195,360,30420.79
1000000327,1000000327,99213,2023-03-01,302,466,55605.96
1000000327,1000000327,99232,2023-03-01,278,408,61079.6
1000000327,1000000327,99283,2023-03-01,214,362,126478.69
1000000328,1000000328,36415,2023-03-01,978,1162,29150.78
1000000328,1000000328,70450,2023-03-01,818,1386,624720.4
1000000328,1000000328,97110,2023-03-01,817,1068,101741.81
1000000328,1000000328,99214,2023-03-01,731,882,157616.38
1000000328,1000000328,99232,2023-03-01,1091,1367,203437.59
1000000328,1000000328,99283,2023-03-01,871,1014,354208.38
1000000328,1000000328,J3301,2023-03-01,539,1012,65563.73
1000000329,1000000329,70450,2023-03-01,31,58,26115.64
1000000329,1000000329,93000,2023-03-01,76,96,8113.04
1000000329,1000000329,99213,2023-03-01,34,60,7280.79
1000000329,1000000329,J3301,2023-03-01,53,64,4283.36
1000000330,1000000330,36415,2023-03-01,502,990,24880.87
1000000330,1000000330,70450,2023-03-01,716,1072,478892.31
1000000330,1000000330,93000,2023-03-01,504,715,61101.92
1000000330,1000000330,99213,2023-03-01,645,994,119397.44
1000000330,1000000330,99283,2023-03-01,410,711,250099.74
1000000330,1000000330,J3301,2023-03-01,500,778,50084.01
1000000331,1000000331,36415,2023-03-01,144,262,6559.81
1000000331,1000000331,70450,2023-03-01,167,246,111404.35
1000000331,1000000331,93000,2023-03-01,138,183,15597.73
1000000331,1000000331,99214,2023-03-01,107,183,33021.25
1000000332,1000000332,80053,2023-03-01,668,947,42072.29
1000000332,1000000332,93000,2023-03-01,830,1571,134202.22
1000000332,1000000332,97110,2023-03-01,490,981,93081.98
1000000332,1000000332,99213,2023-03-01,552,910,109144.49
1000000332,1000000332,99232,2023-03-01,829,1189,178392.01
1000000332,1000000332,J3301,2023-03-01,1251,1407,91882.21
1000000333,1000000333,70450,2023-03-01,364,433,194554.55
1000000333,1000000333,80053,2023-03-01,262,458,20746.14
1000000333,1000000333,99213,2023-03-01,323,382,46055.82
1000000333,1000000333,99214,2023-03-01,337,422,76383.62
1000000333,1000000333,99232,2023-03-01,255,293,44020.52
1000000333,1000000333,99283,2023-03-01,282,493,172232.62
1000000333,1000000333,J3301,2023-03-01,287,429,27866.88
1000000334,1000000334,70450,2023-03-01,38,53,23494.32
1000000334,1000000334,80053,2023-03-01,37,56,2632.49
1000000334,1000000334,99213,2023-03-01,64,72,8515.19
1000000334,1000000334,99232,2023-03-01,44,58,8437.84
1000000334,1000000334,J3301,2023-03-01,62,71,4666.76
1000000335,1000000335,36415,2023-03-01,326,453,11481.41
1000000335,1000000335,70450,2023-03-01,168,323,144215.08
1000000335,1000000335,80053,2023-03-01,353,403,17892.27
1000000335,1000000335,99214,2023-03-01,362,543,97963.22
1000000335,1000000335,99283,2023-03-01,407,467,163446.18
1000000335,1000000335,J3301,2023-03-01,314,528,33982.39
1000000336,1000000336,36415,2023-03-01,224,307,7557.35
1000000336,1000000336,80053,2023-03-01,343,447,20245.09
1000000336,1000000336,93000,2023-03-01,369,443,37490.14
1000000336,1000000336,97110,2023-03-01,269,319,29943.7
1000000336,1000000336,99232,2023-03-01,262,315,47408.69
1000000336,1000000336,99283,2023-03-01,264,452,158288.84
1000000337,1000000337,80053,2023-03-01,198,308,13889.74
1000000337,1000000337,93000,2023-03-01,303,421,36706.19
1000000337,1000000337,97110,2023-03-01,148,283,27443.65
1000000337,1000000337,99232,2023-03-01,225,269,40087.57
1000000338,1000000338,93000,2023-03-01,30,58,4740.28
1000000338,1000000338,97110,2023-03-01,59,68,6510.0
1000000338,1000000338,99214,2023-03-01,63,71,13153.62
1000000338,1000000338,99232,2023-03-01,57,66,10029.33
1000000339,1000000339,36415,2023-03-01,112,142,3454.62
1000000339,1000000339,70450,2023-03-01,81,160,71300.89
1000000339,1000000339,93000,2023-03-01,64,99,8479.94
1000000339,1000000339,99283,2023-03-01,100,122,42686.4
1000000340,1000000340,36415,2023-03-01,645,977,24379.73
